NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE
166,2019-11-22 22:52:00,15.21840804,0.0012901,97.3172,216.0903,295.8498,64.1407,6878.425,94.622,509.164,491.416
187,2019-11-25 22:16:00,12.16096329,0.0204868,74.0195,127.3761,6.57,155.7177,7987.726,118.411,1773.234,1445.948
220,2019-11-25 22:26:00,14.80595348,0.0008169,74.0448,57.9593,87.5958,272.6154,7005.582,97.258,633.17,621.724
344,2019-11-26 21:27:00,13.93261543,0.0181088,49.8011,170.8904,276.6422,81.3893,7295.36,103.354,1049.335,785.115
355,2019-11-22 22:01:00,14.46420834,0.0030746,74.0326,269.2807,252.4545,163.5325,7115.499,99.556,759.241,715.487
357,2019-11-23 08:42:00,1.00272536,0.0005048,3.6252,72.694,168.4108,257.8854,42164.521,1436.086,35807.671,35765.101
357,2019-11-24 11:37:00,1.00271981,0.0005041,3.6277,72.692,170.4179,300.7802,42164.677,1436.094,35807.797,35765.286
357,2019-11-25 07:44:00,1.00271516,0.0005033,3.6296,72.6913,171.9837,241.8102,42164.807,1436.1,35807.893,35765.45
357,2019-11-26 09:26:00,1.00270976,0.0004999,3.632,72.6896,173.8289,266.3096,42164.958,1436.108,35807.902,35765.745
357,2019-11-28 10:59:00,1.0027008,0.0004893,3.6367,72.6876,176.9546,288.5926,42165.209,1436.121,35807.706,35766.443
375,2019-11-22 21:53:00,14.19347422,0.0040774,98.6219,216.321,128.2038,232.2821,7205.697,101.455,856.943,798.182
383,2019-11-26 13:30:00,12.39318749,0.0189128,73.8874,173.4123,194.9376,194.5069,7887.629,116.192,1658.671,1360.317
479,2019-11-23 21:42:00,13.51097486,0.0396042,73.9228,45.4221,187.2509,172.2768,7446.36,106.58,1363.132,773.318
517,2019-11-24 22:02:00,14.66078738,0.0010365,74.0489,134.2486,288.8688,71.1357,7051.751,98.221,680.925,666.307
537,2019-11-26 21:56:00,13.27437888,0.019179,90.3665,292.1719,133.049,281.9096,7534.579,108.479,1300.95,1011.939
542,2019-11-25 21:04:00,14.55970358,0.0138993,98.6355,5.9063,67.7552,293.8319,7084.352,98.903,804.684,607.749
556,2019-11-24 07:20:00,1.9103982,0.0038362,55.4861,346.9084,171.4995,339.5313,27435.901,753.769,21163.016,20952.517
556,2019-11-25 09:16:00,1.91039811,0.0038334,55.4857,346.8694,171.5305,2.5251,27435.902,753.769,21162.94,20952.594
564,2019-11-26 05:41:00,3.15145308,0.6497391,49.2794,211.3727,105.4398,36.426,19651.45,456.932,26041.631,504.999
577,2019-11-24 22:01:00,12.27034865,0.0074485,102.1576,299.2569,182.5586,201.3073,7940.184,117.356,1621.191,1502.906
635,2019-11-25 13:43:00,12.8349312,0.0343982,99.8586,167.7451,137.7932,295.7619,7705.594,112.193,1592.517,1062.4
709,2019-11-25 14:29:00,13.0915724,0.0590035,55.675,138.0413,280.9994,72.5142,7604.557,109.994,1675.118,777.727
710,2019-11-26 12:45:00,13.78881164,0.0053386,82.9574,308.9023,90.0776,270.65,7345.994,104.432,1007.077,928.642
718,2019-11-23 18:30:00,0.98210028,0.0008613,4.3082,71.7041,153.9305,205.8473,42752.805,1466.245,36411.493,36337.847
725,2019-11-27 19:53:00,1.00363226,0.0107577,6.2464,56.5749,212.6724,146.4928,42139.117,1434.788,36214.302,35307.662
791,2019-11-24 14:27:00,14.34216628,0.0002079,86.3975,4.505,94.9974,265.146,7155.807,100.403,779.16,776.185
791,2019-11-25 13:53:00,14.34216737,0.0002081,86.3973,4.0967,94.9282,265.2152,7155.807,100.403,779.161,776.183
886,2019-11-23 22:32:00,14.27392004,0.0056253,98.7936,17.831,53.673,306.9625,7178.598,100.883,840.845,760.081
998,2019-11-24 22:32:00,14.19126104,0.000681,98.7835,331.4948,92.4329,267.7627,7206.446,101.47,833.219,823.404
1037,2019-11-24 13:39:00,2.00564146,0.0034142,55.4709,206.4802,80.2309,280.2561,26560.299,717.974,20272.847,20091.482
1037,2019-11-25 01:37:00,2.00564214,0.0034146,55.4708,206.4604,80.1106,280.3753,26560.293,717.974,20272.851,20091.466
1069,2019-11-24 14:47:00,15.57985049,0.0202784,86.3779,14.1431,356.7203,3.2713,6771.626,92.427,530.809,256.173
1069,2019-11-26 13:01:00,15.58277004,0.0201353,86.3775,13.16,349.0621,10.6292,6770.78,92.409,528.977,256.313
1076,2019-11-24 00:25:00,14.76142904,0.0021659,81.1802,86.5642,276.9979,82.8764,7019.662,97.551,656.731,626.323
1096,2019-11-25 14:04:00,14.3439171,0.0091795,99.8313,246.1991,277.667,209.1347,7155.225,100.39,842.771,711.409
1099,2019-11-27 21:30:00,1.45765282,0.7181252,62.6347,98.1476,265.6795,192.8744,32857.343,987.889,50074.894,2883.522
1178,2019-11-24 23:56:00,14.66799347,0.0040324,73.8405,81.8552,88.0991,272.4794,7049.441,98.172,699.732,642.88
1182,2019-11-25 10:34:00,14.1658019,0.0006677,81.2043,10.65,82.5592,277.6341,7215.078,101.653,841.761,832.126
1197,2019-11-22 22:11:00,7.05321585,0.375091,62.4926,96.2119,49.2061,337.8496,11485.336,204.162,9415.247,799.155
1197,2019-11-24 15:01:00,7.05233066,0.3746174,62.4789,94.8389,49.275,337.7866,11486.297,204.187,9411.129,805.195
1273,2019-11-25 12:24:00,1.00262251,8.73e-05,12.6135,323.2435,181.752,190.1547,42167.404,1436.233,35792.951,35785.588
1337,2019-11-24 03:03:00,14.96036687,0.0105102,98.5981,97.1233,196.3462,163.4358,6957.293,96.254,652.281,506.036
1405,2019-11-23 22:35:00,12.4499062,0.0553947,99.8196,311.1627,287.7198,90.8611,7863.655,115.663,1921.124,1049.915
1405,2019-11-27 23:01:00,12.44991136,0.0553718,99.82,314.4612,279.4536,99.6916,7863.652,115.663,1920.942,1050.093
1486,2019-11-26 13:05:00,14.35435018,0.004161,70.0405,333.9089,278.6706,80.9708,7151.758,100.318,803.381,743.864
1493,2019-11-23 22:36:00,1.86233592,0.0028514,56.4738,36.0256,227.2953,86.5136,27905.929,773.222,21607.365,21448.223
1494,2019-11-26 15:02:00,14.13709384,0.0008254,98.8399,303.8884,42.1747,83.0189,7224.843,101.859,852.671,840.744
1622,2019-11-25 13:46:00,14.34216583,0.0001594,86.3951,130.4868,76.3127,283.8246,7155.808,100.403,778.813,776.532
1715,2019-11-26 04:11:00,14.13359076,0.0230017,98.4161,115.5031,241.8516,115.9247,7226.036,101.884,1014.112,681.69
1752,2019-11-24 04:29:00,14.97157736,0.0162003,65.7038,255.9934,136.016,225.3991,6953.82,96.182,688.339,463.031
1785,2019-11-24 03:04:00,1.84390253,0.7553353,23.2855,336.6097,357.8432,0.2583,28091.603,780.952,42932.048,494.888
1793,2019-11-23 23:26:00,11.68103533,0.0396619,101.8455,97.8407,35.6715,80.4759,8205.044,123.276,2152.337,1501.482
1802,2019-11-24 23:02:00,13.42971711,0.0049566,100.4159,115.445,182.9022,297.2768,7476.366,107.224,1135.289,1061.174
1807,2019-11-25 12:28:00,2.23326809,0.6994461,3.8638,319.9938,241.2043,61.4364,24723.385,644.794,35637.925,1052.574
1807,2019-11-26 09:18:00,2.23326419,0.6994332,3.8636,319.7179,241.7707,39.6895,24723.413,644.796,35637.655,1052.902
1839,2019-11-24 11:12:00,14.34215576,0.000254,86.3964,99.3289,96.2549,263.8937,7155.811,100.403,779.493,775.858
1839,2019-11-25 12:19:00,14.34215668,0.0002551,86.3965,98.8915,95.755,264.3937,7155.811,100.403,779.501,775.85
1893,2019-11-28 20:23:00,1.70474187,0.0004226,56.7499,297.458,290.5149,69.4278,29600.298,844.702,23234.672,23209.654
1941,2019-11-22 22:22:00,12.57281877,0.004323,101.4579,310.0928,121.6761,293.6795,7812.32,114.532,1467.958,1400.413
1941,2019-11-27 22:32:00,12.57283445,0.0043516,101.4585,314.9609,111.432,274.9844,7812.314,114.532,1468.175,1400.183
1946,2019-11-24 13:23:00,12.42677721,0.0017225,82.4845,90.4311,5.2167,354.9089,7873.409,115.878,1508.836,1481.712
1995,2019-11-24 14:35:00,14.43057671,0.0024537,98.9754,102.053,210.3423,208.5696,7126.55,99.788,765.902,730.929
2035,2019-11-22 22:06:00,14.53323295,0.0026686,99.3628,11.717,67.0485,293.3519,7092.951,99.083,733.745,695.888
2067,2019-11-25 14:31:00,13.83769962,0.0021203,101.9326,329.5968,167.2104,320.0501,7328.682,104.063,966.086,935.008
2131,2019-11-25 22:48:00,5.83758873,0.4900436,31.4327,196.1315,187.9648,342.2265,13029.052,246.677,13035.721,266.113
2166,2019-11-26 13:25:00,12.20503917,0.0137403,74.044,19.6504,283.9923,226.7886,7968.484,117.984,1699.838,1480.859
2179,2019-11-24 13:35:00,14.5305495,0.0013863,98.2355,158.2906,153.8629,206.327,7093.825,99.101,725.524,705.856
2186,2019-11-23 21:21:00,12.99061232,0.0030196,90.2988,299.5537,348.9588,11.0868,7643.907,110.849,1288.854,1242.691
2186,2019-11-24 21:23:00,12.99060948,0.0030115,90.2985,299.5808,346.3985,13.6321,7643.908,110.849,1288.793,1242.754
2203,2019-11-25 21:11:00,15.10898922,0.0010338,82.4808,92.4387,262.3385,97.6671,6911.594,95.307,540.604,526.314
2344,2019-11-24 12:27:00,13.17951325,0.001476,74.0505,299.4769,337.9644,22.0809,7570.692,109.26,1203.731,1181.382
2386,2019-11-25 13:29:00,2.20874049,0.5884812,21.5126,24.5012,38.5095,320.4834,24906.08,651.955,33184.704,3871.185
2449,2019-11-23 21:44:00,14.47605516,0.0080764,74.0155,172.9806,235.1194,124.2355,7111.616,99.474,790.918,676.045
2508,2019-11-28 20:34:00,15.37182164,0.0027936,97.6311,110.6036,178.1136,182.0218,6832.583,93.677,473.536,435.361
2517,2019-11-23 14:13:00,14.34406217,0.017996,99.4096,17.8522,259.0395,99.0496,7155.177,100.389,905.806,648.277
2585,2019-11-25 22:22:00,4.23146599,0.5830494,64.2314,298.7758,5.2425,358.8216,16146.359,340.307,19182.348,354.099
2585,2019-11-26 21:03:00,4.23155764,0.5830644,64.2294,298.4111,5.2234,358.8283,16146.125,340.3,19182.222,353.759
2591,2019-11-24 18:26:00,4.26304285,0.5672123,64.9977,95.2048,138.3823,282.7375,16066.528,337.786,18801.525,575.26
2591,2019-11-26 21:06:00,4.2630434,0.5671728,64.9995,94.4402,138.2803,282.8974,16066.526,337.786,18800.888,575.894
2598,2019-11-26 22:38:00,15.38152214,0.0003383,74.7113,140.9123,255.9983,104.0852,6829.71,93.618,453.886,449.265
2661,2019-11-25 14:24:00,13.99975826,0.0133045,97.9052,96.9174,241.8569,116.9103,7272.015,102.858,990.631,797.13
2674,2019-11-25 20:52:00,14.03216419,0.0076993,71.1731,93.3369,206.1681,153.5538,7260.815,102.621,938.583,826.777
2738,2019-11-26 14:33:00,15.24848375,0.0008465,97.4325,34.4841,154.0851,206.0812,6869.377,94.435,497.057,485.427
2748,2019-11-24 14:09:00,7.27663366,0.4166338,2.8288,142.1029,322.4122,14.6883,11249.023,197.893,9557.612,184.165
2782,2019-11-25 13:00:00,13.88948488,0.0299065,75.835,316.7397,54.7754,308.0987,7310.455,103.675,1150.95,713.689
2835,2019-11-25 12:06:00,11.6747858,0.1868799,50.3561,3.8887,331.1521,19.7358,8207.972,123.342,3363.742,295.932
2862,2019-11-25 14:46:00,14.23570722,0.0078428,98.4625,200.5329,335.1175,24.6231,7191.439,101.154,869.705,756.903
2888,2019-11-24 12:24:00,1.88945906,0.0001807,55.0646,36.3459,4.4329,127.406,27638.227,762.122,21265.086,21255.098
2888,2019-11-25 10:55:00,1.88945906,0.0001807,55.0651,36.3124,4.0577,45.8521,27638.227,762.122,21265.086,21255.098
2923,2019-11-22 21:34:00,14.42461736,0.003441,100.2101,117.0901,149.6159,210.7029,7128.513,99.829,774.907,725.849
2923,2019-11-26 22:07:00,14.42462638,0.0034503,100.2104,121.8991,138.3082,222.0741,7128.51,99.829,774.97,725.779
2937,2019-11-24 17:30:00,5.55127903,0.4930897,51.7509,158.7557,105.2919,312.6312,13473.273,259.399,13738.671,451.606
2980,2019-11-24 22:30:00,15.78868509,0.0010493,97.9552,128.6208,348.7616,11.3414,6711.782,91.204,340.69,326.604
2980,2019-11-25 21:19:00,15.79159665,0.0010653,97.9552,129.7161,345.8748,14.2217,6710.957,91.187,339.971,325.673
2980,2019-11-26 09:29:00,15.79321856,0.0010612,97.9548,130.2995,344.0438,16.0491,6710.497,91.178,339.484,325.241
2981,2019-11-26 14:10:00,14.48369482,0.0226288,98.2948,14.6235,158.4648,202.6252,7109.115,99.422,891.851,570.11
3041,2019-11-25 13:58:00,13.83132252,0.0097749,99.8703,187.6921,175.9036,184.2938,7330.935,104.111,1024.459,881.14
3057,2019-11-24 13:35:00,14.602869,0.0146047,99.4701,225.1951,60.4433,301.123,7070.384,98.61,795.51,588.988
3080,2019-11-22 22:52:00,13.92652629,0.0020606,65.8266,155.2083,351.9759,156.632,7297.486,103.399,934.388,904.314
3080,2019-11-23 23:00:00,13.92652949,0.0020689,65.8265,152.648,351.5411,159.0191,7297.485,103.399,934.448,904.252
3080,2019-11-24 23:10:00,13.92653285,0.0020776,65.8265,150.0842,351.0682,168.1002,7297.484,103.399,934.51,904.188
3080,2019-11-25 23:18:00,13.92653774,0.0020865,65.8265,147.5256,350.5898,167.3354,7297.482,103.399,934.573,904.121
3080,2019-11-27 21:47:00,13.92654512,0.002104,65.8266,142.5943,349.6622,159.422,7297.48,103.399,934.698,903.991
3122,2019-11-23 22:31:00,14.28885377,0.0097458,99.0835,139.5137,159.5534,3.3529,7173.595,100.777,865.373,725.548
3170,2019-11-23 22:47:00,14.164461,0.0004362,98.803,328.7142,30.4559,329.6868,7215.533,101.662,840.546,834.251
3227,2019-11-23 22:16:00,13.35638753,0.039118,101.887,320.9655,270.4986,141.3743,7503.706,107.813,1419.101,832.041
3273,2019-11-24 21:46:00,14.20247089,0.0017964,98.979,321.1692,129.703,230.5733,7202.654,101.39,837.458,811.58
3273,2019-11-26 22:48:00,14.20250553,0.001803,98.9789,323.242,123.8207,236.4688,7202.642,101.39,837.493,811.521
3303,2019-11-24 12:35:00,13.94572596,0.0019567,70.0792,345.0034,152.4384,207.7764,7290.787,103.257,926.918,898.386
3391,2019-11-26 12:25:00,2.31596547,0.7183139,30.6423,124.7163,148.724,288.0221,24131.285,621.77,35086.987,419.312
3410,2019-11-24 14:08:00,12.02431338,0.0002696,52.0051,325.4412,111.6596,5.4293,8048.13,119.757,1672.164,1667.825
3452,2019-11-23 20:17:00,1.0017122,0.0177764,5.771,312.5015,343.1685,52.516,42192.947,1437.538,36564.851,35064.773
3481,2019-11-26 14:20:00,15.24864471,0.000968,97.4327,34.3585,132.8731,227.3321,6869.329,94.434,497.843,484.544
3501,2019-11-24 15:19:00,3.02115978,0.6320046,49.1059,340.2933,31.7387,169.8935,20212.469,476.638,26608.708,1059.96
3501,2019-11-25 21:18:00,3.02114203,0.6320091,49.1033,339.8914,32.0911,88.5382,20212.548,476.64,26608.928,1059.898
3550,2019-11-24 21:07:00,4.3913711,0.5834243,24.1772,147.4691,38.8537,351.2656,15751.977,327.915,18563.928,183.756
3550,2019-11-25 13:30:00,4.39183563,0.5833986,24.1769,146.8641,39.9008,350.9917,15750.866,327.881,18561.765,183.698
3550,2019-11-25 18:58:00,4.39202094,0.5833906,24.176,146.6615,40.2509,350.8997,15750.423,327.867,18560.937,183.639
3564,2019-11-24 13:34:00,14.47380646,0.0037922,74.0451,281.9996,243.8933,115.8322,7112.353,99.49,761.189,707.247
3623,2019-11-24 22:00:00,12.39843885,0.0035405,74.0142,107.3884,202.2138,291.1572,7885.401,116.143,1535.185,1479.348
3659,2019-11-24 06:14:00,3.15488343,0.6545876,8.409,191.1177,25.2332,356.0558,19637.203,456.435,26113.337,404.798
3659,2019-11-27 17:53:00,3.15490653,0.6545434,8.4013,189.0068,29.3485,355.3156,19637.107,456.431,26112.311,405.633
3721,2019-11-23 22:58:00,14.18587096,0.0016111,98.7741,330.5271,42.0293,318.2116,7208.272,101.509,841.75,818.523
3736,2019-11-24 13:26:00,14.45066927,0.0015779,86.4445,130.4969,140.0925,220.144,7119.943,99.649,753.042,730.573
3788,2019-11-22 23:06:00,13.31335598,0.0546709,98.8849,334.3328,270.5093,113.1946,7519.866,108.162,1552.849,730.613
3790,2019-11-25 21:40:00,13.76201949,0.0329072,97.669,214.0679,181.3835,178.6443,7355.525,104.635,1219.44,735.341
3824,2019-11-26 14:58:00,11.97023241,0.0287691,73.9967,207.3942,198.6151,189.1212,8072.352,120.298,1926.451,1461.983
3827,2019-11-24 08:12:00,4.33891389,0.5670364,64.7121,53.8203,34.5025,351.796,15878.683,331.88,18504.339,496.756
3834,2019-11-26 21:26:00,14.42039267,0.0035572,99.6551,115.6605,294.6399,217.3287,7129.905,99.858,777.133,726.408
3891,2019-11-26 22:43:00,14.13342255,0.016452,98.9516,108.6737,263.1352,215.83,7226.094,101.886,966.842,729.075
3935,2019-11-27 22:21:00,12.61885683,0.0001898,51.9893,140.4979,111.7877,45.3805,7793.307,114.114,1416.652,1413.693
3950,2019-11-22 22:40:00,14.14744902,0.0036353,98.7806,314.4235,202.8695,157.0861,7221.317,101.785,869.433,816.93
3950,2019-11-25 21:57:00,14.14749761,0.0036331,98.7812,317.3457,194.2199,165.7955,7221.3,101.784,869.401,816.929
4072,2019-11-24 12:45:00,0.96948319,0.00085,16.0658,3.6247,301.7882,93.4243,43122.935,1485.327,36781.455,36708.146
4072,2019-11-25 12:37:00,0.96947986,0.0008514,16.0656,3.6154,301.8256,80.4984,43123.034,1485.332,36781.614,36708.184
4072,2019-11-26 12:42:00,0.96947532,0.0008533,16.0654,3.6059,301.8604,70.5442,43123.169,1485.339,36781.831,36708.237
4072,2019-11-28 13:26:00,0.96946688,0.0008582,16.065,3.5867,301.8951,59.359,43123.419,1485.352,36782.292,36708.275
4095,2019-11-25 22:14:00,12.53048628,0.0006291,101.5648,313.0412,43.9424,343.1746,7829.906,114.919,1456.696,1446.845
4107,2019-11-24 14:37:00,14.042304,0.0072447,98.8957,15.5851,109.4199,43.1644,7257.319,102.547,931.761,826.607
4132,2019-11-25 13:37:00,14.44681698,0.0338091,98.5308,332.0853,160.2117,201.2565,7121.208,99.675,983.835,502.312
4173,2019-11-26 22:12:00,14.02693804,0.0102372,99.1896,315.4082,68.4836,292.7206,7262.618,102.659,958.832,810.135
4307,2019-11-27 21:28:00,10.83387951,0.169637,65.1996,257.9296,195.0204,159.365,8627.384,132.916,3712.773,785.726
4310,2019-11-25 14:22:00,14.3361288,0.0183754,74.0148,4.557,36.4695,127.8878,7157.816,100.445,911.209,648.154
4326,2019-11-23 09:03:00,2.42448243,0.71585,4.1768,11.2358,20.2643,357.7978,23405.745,593.941,33782.613,272.607
4326,2019-11-28 07:49:00,2.42490334,0.7157523,4.1809,9.0968,24.5916,357.233,23403.037,593.838,33775.679,274.124
4438,2019-11-22 22:15:00,14.62119645,0.0138118,97.6969,299.5304,160.909,199.7363,7064.475,98.487,783.913,588.766
4438,2019-11-27 22:09:00,14.62121561,0.0138477,97.6976,304.1872,145.1291,215.9081,7064.468,98.487,784.16,588.507
4445,2019-11-23 21:38:00,12.40568787,0.0065413,102.4807,106.795,6.3336,110.8383,7882.329,116.075,1555.755,1452.634
4561,2019-11-24 09:58:00,14.38608614,0.0001961,86.422,99.4414,98.3944,261.7476,7141.236,100.096,764.501,761.7
4561,2019-11-25 11:01:00,14.38608735,0.0001974,86.4221,99.0053,98.6863,261.4559,7141.235,100.096,764.51,761.691
4616,2019-11-25 21:21:00,14.83146529,0.0023157,73.9989,130.3921,87.0701,273.3126,6997.546,97.09,635.615,603.207
4639,2019-11-25 22:05:00,12.93024918,0.0021049,90.3018,299.7272,272.2871,113.9861,7667.678,111.366,1305.683,1273.404
4647,2019-11-27 22:03:00,12.33007432,0.0034059,102.2496,301.1962,251.8346,129.3537,7914.522,116.787,1563.343,1509.431
4685,2019-11-24 22:05:00,14.67745326,0.0115328,97.6548,314.317,104.272,257.1325,7046.412,98.109,749.541,587.012
4692,2019-11-26 12:32:00,14.89502166,0.0026609,86.4178,35.4784,205.9807,154.0085,6977.626,96.676,618.058,580.925
4737,2019-11-26 21:39:00,14.32029788,0.0113494,98.4423,358.1432,202.1476,157.4784,7163.091,100.556,866.252,703.659
4757,2019-11-26 22:51:00,13.74572745,0.0303958,73.9099,184.7802,318.9628,38.8971,7361.336,104.759,1206.955,759.448
4758,2019-11-23 21:21:00,14.36579486,0.0015747,74.067,95.3041,179.4353,180.6821,7147.959,100.238,781.08,758.568
4801,2019-11-25 21:58:00,5.94791366,0.4787416,64.6127,298.3197,344.2013,4.9019,12867.437,242.101,12649.48,329.124
4801,2019-11-27 22:23:00,5.94825358,0.478728,64.6121,297.0763,344.0872,4.945,12866.947,242.087,12648.58,329.044
4882,2019-11-25 12:55:00,5.528853,0.4711789,17.909,94.4259,236.7608,63.1629,13509.682,260.451,13497.024,766.07
4891,2019-11-26 21:19:00,13.48600693,0.0039359,99.4047,354.603,163.6631,320.5459,7455.548,106.777,1106.757,1048.069
4895,2019-11-24 21:23:00,15.2970205,0.0008467,65.825,92.4017,189.1744,170.9244,6854.839,94.135,482.508,470.9
4901,2019-11-24 13:52:00,14.704379,0.0027575,32.2301,79.0631,37.8113,322.4467,7037.807,97.93,679.079,640.265
4927,2019-11-26 14:28:00,13.97955731,0.0069776,98.8962,21.7558,143.8103,216.7812,7279.019,103.007,951.674,850.094
4955,2019-11-25 22:28:00,14.27975809,0.0050536,65.8084,269.4613,129.3002,291.7582,7176.641,100.842,834.774,762.238
4983,2019-11-26 21:33:00,14.73629039,0.0043323,86.3564,18.544,122.9209,237.6187,7027.643,97.717,679.954,619.062
4988,2019-11-24 01:31:00,0.99140594,0.0010615,7.2513,56.3691,237.6803,146.5225,42484.857,1452.482,36151.819,36061.624
4988,2019-11-25 01:37:00,0.9914066,0.0010631,7.2531,56.3628,237.7503,144.8917,42484.838,1452.481,36151.869,36061.537
4988,2019-11-26 07:48:00,0.99140664,0.0010653,7.2552,56.355,237.8315,233.7222,42484.837,1452.481,36151.961,36061.443
5049,2019-11-25 20:03:00,13.06106815,0.0036834,82.5954,263.9285,175.374,239.8987,7616.393,110.251,1266.312,1210.204
5089,2019-11-26 23:22:00,13.74196787,0.0039029,82.9372,115.1374,27.1252,93.1391,7362.679,104.788,1013.28,955.808
5238,2019-11-26 16:14:00,15.15646479,0.0026179,73.6535,88.4131,225.7466,134.1579,6897.153,95.008,537.074,500.962
5284,2019-11-24 05:44:00,1.8912876,0.0048188,55.0053,317.5154,209.7263,330.8949,27620.41,761.386,21375.372,21109.177
5284,2019-11-25 07:31:00,1.89128736,0.0048173,55.0046,317.4771,209.7531,341.9841,27620.412,761.386,21375.333,21109.221
5346,2019-11-26 13:44:00,14.84212588,0.0016895,82.5152,161.6152,208.1849,177.6376,6994.195,97.021,627.877,604.243
5467,2019-11-23 22:14:00,12.47060748,0.0018948,74.0215,140.5828,42.2814,109.5862,7854.95,115.471,1491.698,1461.931
5467,2019-11-25 22:22:00,12.47060739,0.0018972,74.0215,137.9309,39.2276,114.1405,7854.95,115.471,1491.717,1461.912
5467,2019-11-27 22:30:00,12.47060744,0.0019001,74.0216,135.2787,36.1923,119.8618,7854.95,115.471,1491.74,1461.89
5498,2019-11-27 19:19:00,1.89445339,0.028475,53.4429,266.3518,78.8505,110.4542,27589.63,760.113,21997.11,20425.881
5572,2019-11-23 21:11:00,2.00619538,0.4544478,71.7311,253.3868,65.2033,197.3049,26555.41,717.776,32245.323,8109.227
5572,2019-11-25 21:55:00,2.00618252,0.4544719,71.73,253.317,65.1327,223.6396,26555.524,717.781,32246.128,8108.649
